OBJECTID;IDESTACION;CODIGOESTACION;DENOMINACION;CODIGOMUNICIPIO;CODIGOPOSTAL;DISTRITO;CORONATARIFARIA;X;Y;LINEAS
267;8_08020;8020;ESTRELLAS-CASTILLA LA NUEVA;40;28350;2;B3;447025;4445903;1
268;8_08015;8015;PZA.CERVANTES-ALCALDE A.CHAPADO;132;28330;1;B3;451294;4451150;L-1
269;8_07528;7528;MANUEL DE FALLA-PARQUE EXTREMADURA;6;28100;1;B1;445557;4489413;5
270;8_08016;8016;AV.ALCALDE A.CHAPADO-NACIONES UNIDAS;132;28330;1;B3;450677;4450861;1
271;8_08017;8017;AV.ALCALDE A.CHAPADO-PARÍS;132;28330;1;B3;450705;4450902;1
272;8_09254;9254;ALFONSO SENRA-GUARDIA CIVIL;68;28440;1;C1;408108;4503105;4
273;8_08019;8019;SANTA MÓNICA-URB.SANTA ELENA;132;28330;1;B3;450253;4452239;1, L-1
274;8_09026;9026;JUAN DE MAIRENA-CENTRO DE SALUD;65;28909;4;B1;444258;4464059;4
275;8_09070;9070;PºCHOPERA-INSTITUTO;123;28523;1;B1;454973;4469040;1
276;8_09102;9102;PºCHOPERA-INSTITUTO;123;28523;1;B1;454973;4469026;1
277;8_12719;12719;AV.DR.SEVERO OCHOA-RAMÓN Y CAJAL;6;28100;1;B1;444945;4488405;11
278;8_08577;8577;PºARROYOMOLINOS-RÍO DUERO;92;28938;4;B2;425908;4463180;1
279;8_16215;16215;AV.UNIÓN EUROPEA-TORREVIEJA;15;28939;1;B3;421837;4459378;1
280;8_16218;16218;AV.UNIÓN EUROPEA-AVILÉS;15;28939;1;B3;422169;4460511;1
281;8_16219;16219;AV.UNIÓN EUROPEA-RIBADEO;15;28939;1;B3;422138;4460488;1
282;8_12227;12227;AV.LAGO-RESIDENCIA DE ANCIANOS;152;28250;1;B3;424050;4491435;4, 5
283;8_10628;10628;CTRA.M300-MONTE ACHO;14;28500;1;B3;459074;4463139;2
284;8_12357;12357;AV.BENITO P.GALDÓS-LEOPOLDO ALAS CLARÍN;5;28806;8;B3;468877;4484649;3, 10, 1A
285;8_12358;12358;VILLALBILLA-MERCADO;5;28806;8;B3;468528;4482584;9
286;8_12360;12360;VILLALBILLA-MERCADO;5;28806;8;B3;468543;4482589;9
287;8_12364;12364;CAMILO JOSÉ CELA-GABRIEL GªMÁRQUEZ;127;28230;1;B2;424435;4486455;2
288;8_12365;12365;CAMILO JOSÉ CELA-JACINTO BENAVENTE;127;28230;1;B2;424336;4486324;2
289;8_12380;12380;AV.EUROPA-LUXEMBURGO;113;28320;2;B2;441001;4455847;1
290;8_12381;12381;PZA.DAVID MARTÍN-CENTRO DE SALUD;113;28320;2;B2;441013;4456151;1
291;8_10743;10743;AV.LOMA Nº38;152;28250;1;B3;425088;4492557;5
292;8_10752;10752;AV.PARDO-URB.PEÑALAR;152;28250;1;B3;422677;4492904;5
293;8_10753;10753;AV.TORRELODONES-HERRADOR;152;28250;1;B3;419370;4492018;1, 2, 4, 5
294;8_10755;10755;VDA.LOS LEÑEROS-CEMENTERIO;92;28938;4;B2;426213;4460987;2
295;8_10758;10758;AV.ANDALUCÍA-PºESTACIÓN;161;28340;1;B3;442762;4449448;1, 3, 7, SE
296;8_10762;10762;AV.ANDALUCÍA-PºDE LA ESTACIÓN;161;28340;1;B3;442770;4449400;1, 2, 5, 6, SE
297;8_10765;10765;PºESTACIÓN-IBIZA;161;28343;1;B3;443264;4449678;1, 2, 4, 5, 6, 7
298;8_15058;15058;SIERRA DE GUADARRAMA-SIERRA NEVADA;130;28850;1;B2;457594;4478147;1
299;8_10734;10734;AV.LAGO-EMBALSE LOS PEÑASCALES;152;28250;1;B3;423919;4491904;5
300;8_17578;17578;MANUEL MARÍA DE ZULUETA-LA IGLESIA;49;28821;1;B1;451941;4475510;2
301;8_08828;8828;VALLEFRANCO-VALLE DE ANSÓ;22;28669;1;B2;423217;4476084;1
302;8_08836;8836;RÍO TAJO-RÍO TAMBRE;22;28669;1;B2;422586;4476570;1
303;8_10883;10883;BRASIL-PARAGUAY;58;28944;2;B2;433357;4459467;6
304;8_17630;17630;SIERRA DE GUADARRAMA-MERCURIO;130;28850;1;B1;457088;4478000;1
305;8_10838;10838;AV.CASTILLA-POLÍGONO SAN FERNANDO;130;28850;1;B2;458099;4478483;1
306;8_11479;11479;CTRA.M115-POL.IND.LAS FUENTECILLAS;130;28850;1;B1;456591;4478367;1
307;8_09809;9809;TRVA.NAVALCARBÓN-POLIDEPORTIVO;127;28232;1;B2;424689;4484700;2
308;8_09814;9814;PºCORINTO-URB.SEÑORÍO DE LAS ROZAS;127;28230;1;B2;422819;4485761;2
309;8_08842;8842;ROBLES-CASA DE LA CULTURA;7;28922;4;B1;429104;4466569;1, 2
310;8_08843;8843;RÍO TAJO-RÍO URUMEA;22;28669;1;B2;422577;4476557;1
311;8_08844;8844;RÍO TAJO-RÍO VÉLEZ;22;28669;1;B2;422262;4477142;1
312;8_11480;11480;CTRA.M115-POL.IND.LAS FUENTECILLAS;130;28850;1;B1;456844;4478727;1
313;8_09150;9150;PZA.MONJAS-LUIS PLANELLES;161;28340;1;B3;442543;4449157;1, 3
314;8_12331;12331;AV.EUROPA-NORUEGA;49;28821;4;B1;452536;4476360;2
315;8_11520;11520;AV.EUROPA-DINAMARCA;49;28821;4;B1;452521;4476381;2
316;8_11550;11550;AV.ALGORTA-VITORIA;130;28830;1;B1;455581;4474522;1
317;8_11549;11549;AV.ALGORTA-AV.SOMORROSTRO;130;28830;1;B1;455685;4474515;1
318;8_11637;11637;CTRA.M300-MONTE ROSA;14;28500;1;B3;459303;4463342;1
319;8_11636;11636;CTRA.M300-PUERTO DE COTOS;14;28500;1;B3;459270;4463330;1
320;8_09954;9954;GABRIEL GªMÁRQUEZ-29 DE OCTUBRE;47;28400;1;B3;414428;4497671;2, 6
321;8_09973;9973;JUAN DE LA CIERVA-PºDE LAS FLORES;49;28820;4;B1;454580;4476601;2
322;8_09975;9975;AV.INDUSTRIA-AV.DE LA CAÑADA;49;28820;4;B1;454132;4476653;2
323;8_15365;15365;CTRA.M300-BREZO;14;28500;1;B3;460578;4463534;1
324;8_11851;11851;CTRA.M300-BREZO;14;28500;1;B3;460431;4463556;1
325;8_12193;12193;ITALIA-AV.ALEMANIA;49;28821;4;B1;453077;4476584;2
326;8_12326;12326;GTA.ROSA DE LOS VIENTOS-AV.CONSTITUCIÓN;49;28821;1;B1;452562;4475613;2
327;8_12328;12328;AV.PLANTÍO-RECINTO FERIAL;49;28821;1;B1;452443;4475841;2
328;8_12330;12330;FRANCIA-AV.EUROPA;49;28821;4;B1;452705;4476434;2
329;8_12332;12332;AV.EUROPA-ANDORRA;49;28821;4;B1;452105;4476120;2
330;8_12518;12518;AV.IRÚN-CENTRO DE DÍA;130;28830;1;B1;455128;4475062;1
331;8_11357;11357;UNIV.ALCALÁ-CIUDAD RESIDENCIAL;5;28805;4;B3;470645;4484160;2, 3
332;8_11364;11364;UNIV.ALCALÁ-CIUDAD RESIDENCIAL;5;28805;4;B3;470660;4484144;2, 3
333;8_11378;11378;GURIDI-URB.LA CHOPERA;127;28232;1;B2;423249;4484384;1
334;8_11379;11379;CHUECA-VALERA;127;28230;1;B2;423275;4484846;1
335;8_11725;11725;AV.RIGOBERTA MENCHÚ-MANUELA MALASAÑA;65;28903;2;B1;439537;4463855;3
336;8_08395;8395;AV.COLMENAR VIEJO-C.C.EL ZOCO;903;28760;1;B2;439796;4496000;1, 3
337;8_08398;8398;AV.COLMENAR VIEJO-PZA.DEL TORO;903;28760;1;B2;439530;4495589;1, 3, 4, 5
338;8_08399;8399;AV.ENCUARTES-PANADEROS;903;28760;1;B2;439579;4495271;1, 3, 4, 5
339;8_08337;8337;AV.CIUDADES-SÁNCHEZ MORATE;65;28903;4;B1;438823;4463379;2
340;8_12410;12410;AV.OESTE-COLEGIO;7;28922;4;B1;429947;4465910;2
341;8_08344;8344;AV.JUAN CARLOS I-APOLO;65;28905;3;B1;436306;4460407;2
342;8_08348;8348;MAGDALENA-ARBOLEDA;65;28901;1;B1;438107;4462085;3
343;8_08358;8358;MANUEL DE FALLA-INSTITUTO;134;28700;1;B1;445908;4489603;5
344;8_08359;8359;AV.VALDELASFUENTES-AV.INDEPENDENCIA;134;28701;1;B1;446276;4489476;5
345;8_12744;12744;AV.GIBRALTAR-CASA DEL RELOJ;74;28912;2;B1;435589;4464492;1
346;8_12745;12745;AV.GIBRALTAR-CASA DEL RELOJ;74;28912;2;B1;435569;4464494;1
347;8_12847;12847;FERROCARRIL-GTA.DON JOSÉ PAREJO RISCO;65;28904;3;B1;437638;4462298;1, 6
348;8_16006;16006;FERROCARRIL-EST.GETAFE CENTRO;65;28901;1;B1;437773;4462605;2, Pi1, Pi2
349;8_16007;16007;FERROCARRIL-EST.GETAFE CENTRO;65;28904;3;B1;437723;4462539;2, Pi1, Pi2
350;8_16008;16008;TORNEROS-CARPINTEROS;65;28906;4;B1;440556;4462113;Pi1
351;8_12024;12024;AV.PABLO IGLESIAS-URB.NUEVO VERSALLES;58;28942;9;B2;429337;4461395;4
352;8_11932;11932;PºAGUADORES-PZA.PUERTA AGUADORES;5;28804;1;B3;469701;4481545;6, 7, 10
353;8_10072;10072;AV.CONSTITUCIÓN-LA ZARZUELA;148;28850;1;B2;462065;4479432;6, 1A
354;8_10073;10073;AV.CONSTITUCIÓN-AV.DESCUBRIMIENTOS;148;28850;1;B2;461519;4479251;6, 1A
355;8_12519;12519;VENTURA DE ARGUMOSA-NAZARIO CALONGE;130;28830;1;B1;455263;4475455;1
356;8_12560;12560;DR.JOSÉ MªPOVEDA-EL RASO;47;28400;1;B3;416220;4499633;1, 4, 6
357;8_17629;17629;AV.ENRIQUE TIERNO GALVÁN-AV.ORIA;130;28830;1;B1;454892;4474996;1
358;8_12502;12502;SAN JOSÉ-DOCTOR ANDRAJO;40;28350;2;B3;447644;4445414;1
359;8_12579;12579;AV.INDUSTRIA-MANCHA;49;28823;4;B1;453670;4476459;2
360;8_12578;12578;AV.INDUSTRIA-MANCHA;49;28823;4;B1;453637;4476454;2
361;8_12580;12580;SUIZA-ISLANDIA;49;28821;4;B1;453669;4477076;2
362;8_12510;12510;AGUEDAS-COLONIA VIRGEN DE LOS ENEBROS;47;28400;1;B3;415802;4499726;1
363;8_12582;12582;SUIZA-BÉLGICA;49;28821;4;B1;453284;4476865;2
364;8_12581;12581;SUIZA-AUSTRIA;49;28821;4;B1;453283;4476834;2
365;8_12583;12583;AV.PORTUGAL-AV.ALEMANIA;49;28821;4;B1;452941;4476767;2
366;8_12354;12354;CAMILO JOSÉ CELA-JACINTO BENAVENTE;127;28230;1;B2;424415;4486272;2
367;8_11882;11882;OLÍMPICO FCO.FDEZ.OCHOA-RÍO TAJO;7;28923;3;B1;431010;4466456;2
368;8_12008;12008;VIENA-AV.ATENAS;7;28922;1;B1;428761;4467027;1, 2
369;8_16607;16607;COIMBRA-JESÚS;74;28917;6;B1;433589;4467973;1
370;8_16610;16610;SANTO DOMINGO-SAN JOSÉ;74;28917;6;B1;433948;4468118;1
371;8_10448;10448;AV.ARAGÓN-CENTRO DE SALUD;134;28700;1;B1;446510;4490203;4, 7
372;8_10449;10449;AV.ARAGÓN-CENTRO DE SALUD;134;28700;1;B1;446512;4490183;4
373;8_10451;10451;AV.NAVARRONDÁN-PºRÍAS BAJAS;134;28700;1;B1;446884;4490506;4
374;8_16626;16626;BATRES-PZA.LOS GALAYOS;15;28939;1;B3;421798;4457832;1
375;8_08959;8959;FÉLIX COLOMO-RONDA CONCEJO;96;28600;1;B3;413923;4460083;1
376;8_11590;11590;AV.CAMINO DE LO CORTAO-AV.MATAPIÑONERA;134;28709;1;B1;447657;4489109;7
377;8_11417;11417;LIMONERO-CIRUELA;80;28220;2;B2;426128;4479029;1
378;8_11482;11482;REAL DE BURGOS-ERAS DE CHAMBERÍ;104;28860;1;B1;454956;4484496;1, 2
379;8_11344;11344;AV.POETAS-JAMAICA;45;28770;1;B3;434492;4501318;2
380;8_11345;11345;AV.POETAS-RÍO GENIL;45;28770;1;B3;434496;4501658;2
381;8_11346;11346;MOLINO DE VIENTO-LOS RESIDENCIALES;45;28770;1;B3;434503;4501726;2
382;8_11347;11347;MOLINO DE VIENTO-CENTRO DE SALUD;45;28770;1;B3;434679;4501938;2
383;8_12585;12585;VDA.ESTUDIANTES-PARQUE ALHÓNDIGA;65;28907;3;B1;437141;4462604;2
384;8_12587;12587;AV.LIBERTAD-GRANATE;65;28905;3;B1;437293;4461714;2
385;8_12589;12589;SAN CRISTÓBAL-URB.CIUDAD DE SEVILLA;132;28339;1;B3;450175;4452084;1, L-1
386;8_12590;12590;SANTA MÓNICA-URB.SANTA ELENA;132;28339;1;B3;450270;4452257;1, L-1
387;8_12285;12285;AV.AMÉRICA-JAIME I EL CONQUISTADOR;106;28980;1;B2;435528;4454367;3
388;8_12286;12286;AV.AMÉRICA-FLORIDA;106;28982;1;B2;435508;4454372;3
389;8_12289;12289;ISABEL II-FERNANDO III EL SANTO;106;28982;1;B2;434973;4454067;1
390;8_12307;12307;PºDELEITE-VALERAS;13;28300;3;C1;448083;4431058;2, 3
391;8_12309;12309;AV.ANDALUCÍA-SANTA CECILIA;45;28770;1;B3;434315;4502715;2
392;8_10801;10801;PORTILLO ROMERO-URB.PULIDO;104;28860;1;B1;454552;4485530;1
393;8_10804;10804;AV.MESA DEL MONTE-URB.PULIDO;104;28860;1;B1;454551;4485808;1
394;8_10814;10814;AV.ESPAÑA-GERONA;65;28903;4;B1;438806;4462945;4
395;8_11750;11750;VILLAMALEA-RESIDENCIA DE MAYORES;5;28805;6;B3;469751;4484355;3, 1A
396;8_10477;10477;AV.LAS LOMAS-VALLE ORDESA;22;28669;1;B2;423707;4476521;1, 2
397;8_10478;10478;AV.LAS LOMAS-VALLE ORDESA;22;28669;1;B2;423712;4476503;1
398;8_10481;10481;AV.LAS LOMAS-VALLEFRANCO;22;28669;1;B2;423477;4476695;1, 2
399;8_10482;10482;AV.LAS LOMAS-VALLEFRANCO;22;28669;1;B2;423456;4476694;1
400;8_08963;8963;BUENAVISTA-AYUNTAMIENTO;96;28600;1;B3;413754;4460744;1
401;8_12007;12007;VIENA-AV.ATENAS;7;28922;1;B1;428723;4467023;1, 2
402;8_12336;12336;AV.PORTUGAL-RESTAURANTE;92;28935;1;B2;424456;4462924;5
403;8_15625;15625;LIBERTAD-AVILA;92;28936;3;B2;427453;4464826;4
404;8_15647;15647;AV.SAUCES-PZA.ADELFAS;92;28935;1;B2;421154;4462326;5
405;8_09712;9712;BALEARES-BARCELONA;92;28937;3;B2;427333;4464401;1, 4
406;8_09681;9681;AV.ENCUARTES-LUNA;903;28760;1;B2;439709;4495001;1, 3, 4, 5
407;8_09639;9639;CUESTA PERDICES-SANTIAGO RUSIÑOL;13;28300;4;C1;447742;4431444;2, 3
408;8_09642;9642;ESCUADRA-POL.IND.PIRELLI;13;28300;4;C1;447440;4431780;2, 3
409;8_09644;9644;AV.ENCUARTES-AV.LABRADORES;903;28760;1;B2;439966;4494634;2, 5
410;8_11593;11593;AV.CAMINO DE LO CORTAO-AV.MONCAYO;134;28709;1;B1;448337;4489659;7
411;8_15652;15652;HAYA-EUCALIPTUS;92;28935;1;B2;421232;4462923;5
412;8_15653;15653;AV.ROSALES-PZA.ADELFAS;92;28935;1;B2;421127;4462423;5
413;8_08317;8317;AV.GIBRALTAR-CATALUÑA;65;28902;4;B1;438521;4462724;1, 3, 4
414;8_11676;11676;AV.PABLO IGLESIAS-ENCUENTRO;58;28942;9;B2;428625;4461781;1, N5
415;8_11681;11681;AV.PABLO IGLESIAS-DOLORES IBARRURI;58;28942;9;B2;429051;4461186;1, 4
416;8_11684;11684;RONDA DE SAN JUAN-RIO TAJO;96;28600;1;B3;414404;4460802;1
417;8_11560;11560;CºREAL-ÁGUILA REAL;127;28232;1;B2;421116;4488313;1
418;8_11565;11565;CTRA.M302-RESIDENCIA;91;28530;1;C1;466120;4453464;1
419;8_11573;11573;AV.MIGUEL DE UNAMUNO-VILCHES;5;28806;4;B3;469123;4482922;8, 9
420;8_11574;11574;AV.MIGUEL DE UNAMUNO-PZA.PAZ;5;28806;6;B3;469335;4482991;8, 9
421;8_11576;11576;AV.ALCARRIA-BELVÍS DEL JARAMA;5;28806;4;B3;469251;4482660;8, 9, 10
422;8_11577;11577;VALDETORRES-TORREJÓN DE ARDOZ;5;28806;6;B3;469140;4482480;8
423;8_11579;11579;ÁVILA-COLEGIO;5;28804;5;B3;470898;4482391;6, 8
424;8_09683;9683;AV.VIÑUELAS-PZA.ENCINA;903;28760;1;B2;440249;4494273;1, 5
425;8_09686;9686;VÍA COMPLUTENSE-VARSOVIA;5;28805;5;B3;471195;4483331;11, 1A
426;8_09687;9687;PZA.ESTACIÓN-EST.ALCALÁ DE HENARES;5;28807;7;B3;469181;4482333;9
427;8_09692;9692;PZA.ESTACIÓN-EST.TRES CANTOS;903;28760;1;B2;439596;4494664;2, 5
428;8_09698;9698;PZA.ESTACIÓN-EST.TRES CANTOS;903;28760;1;B2;439585;4494663;1, 3, 4, 5
429;8_12033;12033;AV.LA VEGA-AV.LA ERMITA;6;28108;1;B1;446330;4487432;2
430;8_11858;11858;AV.DOCTOR MARAÑÓN-CHARAIMA;80;28220;1;B2;425488;4480892;1
431;8_11860;11860;AV.GUADARRAMA-INSTITUTO;80;28220;1;B2;425567;4481478;2
432;8_16412;16412;PºREPÚBLICA DOMINICANA-COSTA RICA;106;28980;1;B2;435533;4454165;3
433;8_09098;9098;AV.COVIBAR-CENTRO DE SALUD;123;28521;1;B1;453514;4468617;1
434;8_09099;9099;AV.COVIBAR-PZA.VALENCIA;123;28521;1;B1;453628;4468448;1
435;8_09100;9100;AV.COVIBAR-INSTITUTO;123;28521;1;B1;453611;4468449;1
436;8_09104;9104;PZA.JOSÉ MªUNCETA-POLIDEPORTIVO;152;28250;1;B3;420666;4492651;1, 2, 4, 5
437;8_09011;9011;AV.PTE.LOS VIVEROS-PºPAGO DE LA PERDIZ;104;28860;1;B2;456654;4480740;1, 2
438;8_09023;9023;JUAN DE MAIRENA-CENTRO DE SALUD;65;28906;4;B1;444226;4464017;4
439;8_08029;8029;FÁTIMA-SAN BERNARDO;74;28917;6;B1;433843;4468326;1
440;8_08041;8041;AV.ESPAÑA-JOAN MIRÓ;113;28320;2;B2;440599;4454758;1
441;8_08043;8043;AV.ESPAÑA-TERREROS;113;28320;2;B2;440771;4454918;1
442;8_08044;8044;AV.ESPAÑA-MOLINO;113;28320;1;B2;440739;4454950;1
443;8_08049;8049;AV.ISABEL LA CATÓLICA-FERNANDO CATÓLICO;113;28320;2;B2;440846;4455472;1
444;8_10705;10705;AV.DEHESA-POLIDEPORTIVO;152;28250;1;B3;420689;4492657;1, 2, 4, 5
445;8_10706;10706;AV.DEHESA-INSTITUTO;152;28250;1;B3;420943;4492898;1, 2, 4, 5
446;8_10707;10707;AV.DEHESA-CENTRO DE SALUD;152;28250;1;B3;421439;4492899;1, 2, 4, 5
447;8_10708;10708;JOSÉ SÁNCHEZ RUBIO-AV.DEHESA;152;28250;1;B3;421691;4492752;1, 4, 5
448;8_10709;10709;JOSÉ SÁNCHEZ RUBIO-LOS CHICOS;152;28250;1;B3;421582;4492559;1, 4, 5
449;8_10710;10710;PZA.CAÑO-AYUNTAMIENTO;152;28250;1;B3;421451;4492363;1, 4, 5
450;8_10727;10727;JESUSA LARA-CASA DE LA CULTURA;152;28250;1;B3;419236;4492692;1, 2, 4, 5
451;8_10728;10728;AGAPITO MARTÍNEZ-CENTRO DE ATENCIÓN;152;28250;1;B3;419018;4492455;1, 2, 4, 5
452;8_10729;10729;PºJOAQUÍN RUIZ JIMÉNEZ-LOS ALMENDROS;152;28250;1;B3;421908;4492086;5
453;8_10732;10732;AV.PEÑASCALES-URB.SALUD Y ALEGRÍA;152;28250;1;B3;423343;4492035;5
454;8_10733;10733;AV.PEÑASCALES-PISTAS DE TENIS;152;28250;1;B3;423633;4491906;5
455;8_09827;9827;AV.ATENAS-CENTRO GERIÁTRICO;127;28290;1;B2;423781;4487736;2
456;8_09787;9787;AV.VILLARES-AV.VEGA;14;28500;1;B3;461932;4462782;1
457;8_09788;9788;REAL-ZARZA;14;28500;1;B3;463210;4461278;1, 2
458;8_09789;9789;AV.VILLARES-RUISEÑOR;14;28500;1;B3;461774;4462965;1
459;8_11635;11635;AV.ARTESANOS-GUARDIA CIVIL;903;28760;1;B2;440105;4496425;1, 3
460;8_11639;11639;CºMOLINO-CEMENTERIO;14;28500;1;B3;463570;4460083;1
461;8_11642;11642;VALDEMARÍA-VENUS;14;28500;1;B3;462663;4460775;1, 2, 4
462;8_11420;11420;AV.ESPAÑA-HUERTO;80;28221;2;B2;426686;4479634;2
463;8_11430;11430;AV.DOCTOR MARAÑON-NUEVO BAZTÁN;5;28806;3;B3;468113;4482703;7, 1A
464;8_11436;11436;CIRCUNVALACIÓN-POZO DE LAS NIEVES;148;28850;2;B2;460480;4477931;1B
465;8_16187;16187;AV.ROSALES-Pº OLIVOS;92;28935;1;B2;420609;4461808;5
466;8_16188;16188;AV.ROSALES-ARCES;92;28935;1;B2;420773;4462018;5
467;8_16355;16355;AV.DEPORTES-PARQUE FINCA LIANA;92;28935;1;B2;425689;4464422;5
468;8_16802;16802;LABRADOR-AV.PINAR;96;28600;1;B3;416779;4461687;1
469;8_16357;16357;AV.DEPORTES-ALMERIA;92;28935;1;B2;425313;4464470;5
470;8_07844;7844;JUAN XXIII-PIO XII;106;28980;1;B2;435159;4454859;1, 3
471;8_16358;16358;AV.LOS DEPORTES-ALMERIA;92;28935;1;B2;425312;4464457;5
472;8_16401;16401;FUENTE CISNEROS-COLEGIO;7;28922;1;B1;427357;4465950;1
473;8_16796;16796;PºALPARRACHE-CAMINO BASTOS;96;28600;1;B3;414708;4460718;1
474;8_16799;16799;LABRADOR-SIMÓN PEDRO;96;28600;1;B3;416453;4461540;1
475;8_16803;16803;LABRADOR-SIMÓN PEDRO;96;28600;1;B3;416434;4461559;1
476;8_16800;16800;LABRADOR-AV.PINAR;96;28600;1;B3;416787;4461665;1
477;8_16801;16801;LABRADOR-PINO SILVESTRE;96;28600;1;B3;417129;4461792;1
478;8_12180;12180;AV.NUEVO MUNDO-EST.NUEVO MUNDO;22;28660;1;B2;424910;4473394;1, 4
479;8_12181;12181;AV.NUEVO MUNDO-EST.NUEVO MUNDO;22;28660;1;B2;424904;4473347;1, 4
480;8_12188;12188;AV.INFANTE DON LUIS-INSTITUTO;22;28660;1;B2;424234;4473867;1
481;8_10074;10074;AV.CONSTITUCIÓN-AV.DESCUBRIMIENTOS;148;28850;2;B2;461515;4479228;6, 1B
482;8_11603;11603;MIRALRÍO-AV.CISNE;123;28529;1;B2;456379;4464340;1
483;8_11604;11604;MIRALRÍO-PISCINA;123;28529;1;B2;456137;4464237;1
484;8_11554;11554;CºREAL-RESIDENCIAL MONTESA;127;28230;1;B2;420278;4487640;1
485;8_11556;11556;CºREAL-ZONA ESCOLAR;127;28230;1;B2;420447;4488053;1
486;8_11557;11557;CºREAL-ZONA ESCOLAR;127;28230;1;B2;420461;4488051;1
487;8_11558;11558;CºREAL-CETRERÍA;127;28230;1;B2;420889;4488300;1
488;8_11559;11559;CºREAL-CETRERÍA;127;28230;1;B2;420821;4488302;1
489;8_09554;9554;TRVA.NAVALCARBÓN-POLIDEPORTIVO;127;28232;1;B2;424685;4484648;2
490;8_09555;9555;AV.NUESTRA.SRA.DEL RETAMAR-CEMENTERIO;127;28232;1;B2;424883;4484292;2
491;8_09558;9558;AV.MADRID-CENTRO DE SALUD;148;28850;1;B2;461128;4479552;1A, 5A
492;8_09559;9559;AV.MADRID-CENTRO DE SALUD;148;28850;1;B2;461125;4479536;1B, 5B
493;8_09560;9560;JUNCAL-INSTITUTO;148;28850;1;B2;461214;4479440;1A, 5A
494;8_09562;9562;JUNCAL-AV.CONSTITUCIÓN;148;28850;1;B2;461210;4479259;1A, 5A
495;8_09569;9569;ESCUADRA-POL.IND.PIRELLI;13;28300;4;C1;447397;4431629;2, 3
496;8_09570;9570;ESCUADRA-POL.IND.PIRELLI;13;28300;3;C1;447413;4431608;2, 3
497;8_09575;9575;ALMÍBAR-GOBERNADOR;13;28300;1;C1;448681;4431709;4
498;8_09577;9577;GTA.NUEVO ARANJUEZ-CUARTELES;13;28300;1;C1;449498;4431725;1, 2, 4
499;8_09579;9579;SANTIAGO RUSIÑOL-COLEGIO;13;28300;4;C1;447879;4431570;3
500;8_11058;11058;BRASIL-URUGUAY;58;28944;2;B2;433427;4459654;3, 6
501;8_11059;11059;EXTREMADURA-ARADOS;58;28944;4;B2;432498;4459364;2
502;8_10959;10959;PLAYA DE SITGES-OFICINAS EUROPA;127;28230;1;B2;424361;4488209;2
503;8_11306;11306;CARRETAS-LIBERTAD;14;28500;1;B3;462946;4461582;2, 4
504;8_11308;11308;REAL-LAS HERAS;14;28500;1;B3;463268;4461227;1, 2, 4
505;8_11309;11309;CºMOLINO-INSTITUTO;14;28500;1;B3;463344;4460964;1, 4
506;8_08246;8246;AV.CIUDADES-ARAGÓN;65;28903;4;B1;439348;4462987;2
507;8_07364;7364;MARQUÉS VALDAVIA-RUPERTO CHAPÍ;6;28100;1;B1;445407;4488787;5
508;8_07365;7365;MARQUÉS VALDAVIA-JACINTO BENAVENTE;6;28100;1;B1;445396;4488768;2
509;8_07373;7373;MARQUÉS VALDAVIA-CAMILO JOSÉ CELA;6;28100;1;B1;444499;4488898;2, 6, 10
510;8_08261;8261;AV.JUAN CARLOS I-DESCUBRIMIENTO;65;28905;3;B1;436152;4461047;2
511;8_08262;8262;AV.JUAN CARLOS I-FUENTE ANTÓN MERLO;65;28905;3;B1;436006;4460756;2
512;8_08267;8267;AV.ARCAS DEL AGUA-COLEGIO;65;28905;3;B1;436589;4460577;1, 5
513;8_08025;8025;AV.CONSUELO-LUNA;40;28350;2;B3;447081;4445523;1
514;8_07339;7339;RONDA DE LA FUENTE-AJALVIR;104;28860;1;B1;455216;4484276;1, 2
515;8_07341;7341;PZA.CONSTITUCIÓN-CHORRILLO ALTA;104;28860;1;B1;455067;4484129;1, 2
516;8_09425;9425;PºMARQUESA VIUDA ALDAMA-VEREDILLA;6;28109;1;B1;446695;4485578;2
517;8_08393;8393;AV.VIÑUELAS-GTA.OLIVO;903;28760;1;B2;440612;4494399;2, 5
518;8_16572;16572;JOSÉ HIERRO-MARÍA MOLINER;134;28702;1;B1;448012;4490588;7
519;8_11904;11904;REAL-AV.VALENCIA;14;28500;1;B3;463570;4461095;2
520;8_08589;8589;VERACRUZ-ALFONSO XII;92;28937;4;B2;427352;4463654;1, 4
521;8_08588;8588;VERACRUZ-LAS PALMAS;92;28937;4;B2;427163;4463825;1
522;8_08593;8593;AV.CARLOS V-COLEGIO;92;28936;4;B2;427505;4463352;1
523;8_08596;8596;RÍO EBRO-HOSPITAL DE MÓSTOLES;92;28935;4;B2;425641;4463342;1
524;8_08595;8595;RÍO EBRO-HOSPITAL DE MÓSTOLES;92;28935;4;B2;425621;4463345;1
525;8_08598;8598;ALFONSO XII-RIO TORMES;92;28934;4;B2;425715;4463699;2, 3
526;8_11929;11929;POZO DE LAS NIEVES-CIRCUNVALACIÓN;148;28850;2;B2;460481;4477863;2
527;8_08597;8597;ALFONSO XII-AV.DOS DE MAYO;92;28934;4;B2;425715;4463680;3
528;8_11700;11700;AV.EUROPA-INSTITUTO;9;28119;1;B3;457019;4494599;L-1
529;8_08599;8599;CORONEL DE PALMA-CENTRO DE SALUD;92;28934;4;B2;426020;4463724;1, 3
530;8_09421;9421;CAMINO NUEVO-CUESTA DEL CERRO;6;28109;1;B1;445999;4486032;1, 2
